id,title,releaseDate,rating,genres,description,duration,tagline,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,production_companies,director,writer,top_cast
2000542238,Mr. Turner,2014-12-19,R,"Biography,Drama,History","Mr. Turner explores the last quarter century of the life of the great if eccentric British painter J.M.W. Turner (Timothy Spall). Profoundly affected by the death of his father, loved by a housekeeper he takes for granted and occasionally exploits sexually, he forms a close relationship with a seaside landlady with whom he eventually lives incognito in Chelsea, where he dies. Throughout this, he travels, paints, stays with the country aristocracy, visits brothels, is a popular if anarchic member of the Royal Academy of Arts, has himself strapped to the mast of a ship so that he can paint a snowstorm, and is both celebrated and reviled by the public and by royalty.",150,,94.0,44,Universal acclaim,69.0,166.0,Generally favorable,"Amusement Park Films,British Film Institute (BFI),Canal+,Ciné+,Diaphana Distribution,Film4,Focus Features International (FFI),Focus Features,France 3 Cinéma,Ingenious Media,Lipsync Productions,Thin Man Films,Untitled 13,Xofa Productions,Sony Pictures Classics,Sunray Films,Batrax Entertainment,GEM Entertainment,Albatros Film,BIM Distribuzione,Cetera International,Diaphana Distribution,E1 Entertainment Benelux,Entertainment One,Entertainment One,Entertainment One,Filmcompagniet,M3 Film,Mongrel Media,Monopole-Pathé,Odeon,Pathé Films,Prokino Filmverleih,SF Film Finland,SF Norge A/S,Shaw Organisation,Starway Film Distribution,Ster-Kinekor Pictures,Svensk Filmindustri (SF),Transmission Films,Twentieth Century Fox,Wanda Visión S.A.,Arthaus,Arthaus,Canvas,Cetera International,Entertainment One,Entertainment One,Entertainment One,Entertainment One,Entertainment One,Entertainment One,EuroVideo,EuroVideo,Film1,IPA Asia Pacific,KRO-NCRV,KVH Media Group,Kurmaca Film,NOS Audiovisuais,New Select K.K.,Odeon Home Entertainment,Odeon,Prokino Filmverleih,Prokino Filmverleih,SF Film Finland,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Yleisradio (YLE),Ignition Arts",Mike Leigh,Mike Leigh,"Timothy Spall,Paul Jesson,Dorothy Atkinson,Marion Bailey,Karl Johnson,Ruth Sheen,Sandy Foster,Amy Dawson,Lesley Manville,Martin Savage,Richard Bremmer,Niall Buggy,Fred Pearson,Tom Edden,Jamie Thomas King,Mark Stanley,Nicholas Jones,Clive Francis,Robert Portal,Simon Chandler"
2000547949,The Irishman,2019-11-01,R,"Biography,Crime,Drama,History,Thriller","The Irishman is an epic saga of organized crime in post-war America told through the eyes of World War II veteran Frank Sheeran (Robert De Niro), a hustler and hitman who worked alongside some of the most notorious figures of the 20th Century. Spanning decades, the film chronicles one of the greatest unsolved mysteries in American history, the disappearance of legendary union boss Jimmy Hoffa, and offers a monumental journey through the hidden corridors of organized crime: its inner workings, rivalries and connections to mainstream politics.",209,His story changed history.,94.0,55,Universal acclaim,81.0,1405.0,Universal acclaim,"Tribeca Productions,Sikelia Productions,Winkler Films,Netflix,STX Entertainment,Media Asia,Aeon Entertainment,Altitude Film Entertainment,Dendy Cinemas,Energía Entusiasta,Filmwelt Verleihagentur,Fondazione Cineteca di Bologna,O2 Play,Odeon,Pancinema,TriPictures,The Criterion Collection,The Criterion Collection,Industrial Light & Magic (ILM),Disney Research,SSVFX,Vitality Visual Effects,Yannix (Thailand),Stereo D,BOT VFX,Distilled VFX",Martin Scorsese,"Steven Zaillian,Charles Brandt","Robert De Niro,Al Pacino,Joe Pesci,Harvey Keitel,Ray Romano,Bobby Cannavale,Anna Paquin,Stephen Graham,Stephanie Kurtzuba,Jack Huston,Kathrine Narducci,Jesse Plemons,Domenick Lombardozzi,Paul Herman,Gary Basaraba,Marin Ireland,Lucy Gallina,Jonathan Morris,Dascha Polanco,Welker White"
2000556949,"Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles",1978-10-04,Not Rated,Drama,"A lonely widowed housewife does her daily chores, takes care of her apartment where she lives with her teenage son, and turns the occasional trick to make ends meet. However, something happens that changes her safe routine.",202,,94.0,16,Universal acclaim,68.0,24.0,Generally favorable,"Paradise Films,Unité Trois,Ministère de la Culture Française de Belgique,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,Carlotta Films,New Yorker Films,Olympic Films,Australian Film Institute,Endfilm Christian Meinke,Elävän kuvan keskus,Janus Films,Other Cinema,Weird Wave,ARTE,Arcadès,Editions Capricci,Sony Pictures Home Entertainment,The Criterion Channel,The Criterion Collection,The Criterion Collection,Yleisradio (YLE)",Chantal Akerman,Chantal Akerman,"Delphine Seyrig,Jan Decorte,Henri Storck,Jacques Doniol-Valcroze,Yves Bical,Chantal Akerman"
2000549123,Grave of the Fireflies (1988),1989-07-26,Not Rated,"Animation,Drama,War",A young boy and his little sister struggle to survive in Japan during World War II.,89,,94.0,16,Universal acclaim,89.0,228.0,Universal acclaim,"Shinchosha,Studio Ghibli,Toho Company,GKIDS,Edko Films,Film fra Sør Distribusjon,Hoyts Distribution,Les Films du Paradoxe,Toho,ADV Films,Anime Virtual,Anime Virtual,Atlantic Film,Blessed Filmes,Central Park Media,Central Park Media,Film Office,Future Film,HBO Max,International Channel,JONU Media,KAZÉ Anime,Kaze,Madman Entertainment,Madman Entertainment,NRK2,Nippon Television Network (NTV),Optimum Releasing,Selecta Visión,Selecta Visión,Sentai Filmworks,Sentai Filmworks,Star Media Entertainment,StudioCanal Films,Universe Laser & Video Co. Ltd.,Versátil Home Vídeo,Versátil Home Vídeo,Walt Disney Studios Home Entertainment,Warner Home Video",Isao Takahata,"Akiyuki Nosaka,Isao Takahata","Tsutomu Tatsumi,Ayano Shiraishi,Akemi Yamaguchi,Yoshiko Shinohara,Kôzô Hashida,Masayo Sakai,Kazumi Nozaki,Yoshio Matsuoka,Masahiro Kanetake,Kiyoshi Yanagawa,Hajime Maki,Atsuo Omote,Teruhisa Harita,Hiroshi Tanaka,Michio Denpô,Shirô Tamaki,Tadashi Nakamura,Mika Sekita,Mariko Miyamoto,Atsushi Matsumoto"
2000522228,"Crouching Tiger, Hidden Dragon",2000-12-08,PG-13,"Action,Adventure,Drama,Fantasy,Romance","In 19th century China, a magical sword given by a warrior (Chow Yun-Fat) to his lover (Michelle Yeoh) is stolen and the quest to find it ensues.  The search leads to the House of Yu where the story travels in a different direction with the introduction of a mysterious assassin and another love story.",120,A film by Ang Lee,94.0,32,Universal acclaim,81.0,477.0,Universal acclaim,"Sony Pictures Classics,Columbia Pictures Film Production Asia,Good Machine,Edko Films,Zoom Hunt International Productions,China Film Co-Production Corporation,Asian Union Film & Entertainment,Sony Pictures Classics,Edko Films,Blackwatch Releasing,Prooptiki,Sony Pictures Releasing,Warner Bros.,Columbia TriStar Home Video,Arthaus Filmverleih,Columbia Pictures Corporation,Columbia TriStar Films de Argentina,Columbia Tristar Films of India,Continental Film,Falcon,Indies Film Distribution,Laurenfilm,Norsk Filmdistribusjon,Polyfilm Verleih,Sandrew Metronome Distribution,Sandrew Metronome,Arthaus,Columbia TriStar Home Entertainment,Columbia TriStar Home Entertainment,Columbia TriStar Home Entertainment,Columbia TriStar Home Entertainment,Columbia TriStar Home Entertainment,Columbia TriStar Home Entertainment,Columbia TriStar Home Entertainment,Columbia TriStar Home Video,LK-TEL,LK-TEL,Prooptiki Video,Sandrew Metronome Distribution,Sandrew Metronome Distribution,Fox Network,Yleisradio (YLE),Yorin,Imperial / Cinepix Home Entertainment,Arthaus,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,01 Distribution,Sandrew Metronome Video,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Dutch FilmWorks (DFW),Dutch FilmWorks (DFW),A Contracorriente Films,Deliverance Pictures,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,SBS,Pluto TV,The Criterion Channel,Asia Legend,CFC/MVFX,Manex Visual Effects (MVFX)",Ang Lee,"Hui-Ling Wang,James Schamus,Kuo Jung Tsai,Du Lu Wang","Chow Yun-Fat,Michelle Yeoh,Ziyi Zhang,Chang Chen,Sihung Lung,Pei-Pei Cheng,Fazeng Li,Xian Gao,Yan Hai,Deming Wang,Li Li,Suying Huang,Jinting Zhang,Rui Yang,Kai Li,Jianhua Feng,Zhenxi Du,Cheng Lin Xu,Feng Lin,Wensheng Wang"
2000550614,The Wild Child,1970-09-11,G,"Biography,Drama,History","In a French forest in 1798, a child is found who cannot walk, speak, read or write. A doctor becomes interested in the child and patiently attempts to civilize him.",83,At last an adult film to which you can take your children.,94.0,15,Universal acclaim,78.0,8.0,Generally favorable,"Les Artistes Associés,Les Films du Carrosse,Les Productions Artistes Associés,Les Artistes Associés,United Artists,United Artists,United Artists,Kommunenes Filmcentral (KF),United Artists,The Film Desk,Carlotta Films,Neaniko Plano,United Artists Corporation,United Artists,20th Century Fox Home Entertainment,Antenne 2 (A2),MGM Home Entertainment,MGM Networks,Pidax Film",François Truffaut,"François Truffaut,Jean Gruault,Jean Itard","François Truffaut,Jean-Pierre Cargol,Françoise Seigner,Paul Villé,Pierre Fabre,Jean Dasté,Robert Cambourakis,Tounet Cargol,Eric Dolbert,Frédérique Dolbert,Jean Gruault,Dominique Levert,René Levert,Gitt Magrini,Jean Mandaroux,Annie Miller,Claude Miller,Nathan Miller,Guillaume Schiffman,Mathieu Schiffman"
2000522802,Stop Making Sense,1984-10-18,PG,"Documentary,Music",A concert film of the rock band Talking Heads.,88,Why stop making sense? Why a movie? Why a big suit? Where do the odd movements come from? What will the band do next?,94.0,15,Universal acclaim,88.0,75.0,Universal acclaim,"Talking Heads,Arnold Stiefel Company,Cinecom Pictures,Island Alive,Palace Pictures,Acteurs Auteurs Associés (AAA),Camel Cinematografica,Filmstallet,Polfilm,Palace Video,Palace Video,Norsk Filmklubbforbund,Cine Company S.A.,Gaudeamus Elokuva,Castle Video,Yleisradio (YLE),Palm Pictures,LW Editora,Universal Pictures,Vivendi Entertainment,Arthaus,Arthaus,Alambique Destilaria de Ideias,Madman Entertainment,Carlotta Films,A24,Piece of Magic Entertainment,Cinemax,Max,Elástica Films,Gaga,Maco,O2 Play,Piece of Magic Entertainment,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Pimienta Films,Tanweer Alliances,A24,A24,Polygram TV,Tantra DMPC Ltd.,Triple M,Vídeo Ban",Jonathan Demme,"Jonathan Demme,Talking Heads","David Byrne,Bernie Worrell,Alex Weir,Steven Scales,Lynn Mabry,Ednah Holt,Tina Weymouth,Jerry Harrison,Chris Frantz,Talking Heads"
2000549303,Shadow of a Doubt,1943-01-15,Passed,"Drama,Film-Noir,Mystery,Thriller",A young woman discovers her visiting uncle may not be the man he seems to be.,108,A Blast of DRAMATIC Dynamite exploded right before your eyes! (print ad),94.0,15,Universal acclaim,79.0,67.0,Generally favorable,"Universal Pictures,Universal Pictures,Empire Universal Films,General Film Distributors (GFD),Universal Pictures Proprietary,Universal Pictures Corporation of Mexico,Universal Pictures Corporation of Chile,Universal Films Argentina,Universal Pictures Corporation of Peru,Filmes Alcântara,Astor-Filmi,Przedsiebiorstwo Panstwowe Film Polski,Realart Pictures,Screen Gems,CIC Video,Universal Studios Home Entertainment,Studio Distribution Services (SDS),Studio Distribution Services (SDS),Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment (UPHE),Bio-Kuva,New Star,Swashbuckler Films,BBC Two,Iris,MCA Home Video,MCA/Universal Home Video,MCA/Universal Home Video,Mainostelevisio (MTV3),Státní Pujcovna Filmu,The Criterion Channel,Universal Pictures Finland,Universal Pictures Finland,Universal Pictures Finland,Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment,Universal Pictures Home Entertainment,Universal Pictures Home Video,Universal Pictures Home Video,Universal Pictures Video,Universal Pictures Video,Universal Pictures Video,Universal Pictures Video,Universal Studios Home Video,Universal Studios Home Video,Yleisradio (YLE),Summer Classics,France Télévisions,MCA Home Video",Alfred Hitchcock,"Thornton Wilder,Sally Benson,Alma Reville,Gordon McDonell","Teresa Wright,Joseph Cotten,Macdonald Carey,Henry Travers,Patricia Collinge,Hume Cronyn,Wallace Ford,Edna May Wonacott,Charles Bates,Irving Bacon,Clarence Muse,Janet Shaw,Estelle Jewell,Bill Bates,Virginia Brissac,Frances Carson,Earle S. Dewey,Sarah Edwards,Edward Fielding,Karen X. Gaylord"
2000539956,Inside Out,2015-06-19,TV-PG,"Animation,Adventure,Comedy,Drama,Family,Fantasy","Growing up can be a bumpy road, and it’s no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions: Joy (Amy Poehler), Fear (Bill Hader), Anger (Lewis Black), Disgust (Mindy Kaling) and Sadness (Phyllis Smith). The emotions live in Headquarters, the control center inside Riley’s mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley’s main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house, and school. [Pixar]",94,Meet the little voices inside your head.,94.0,55,Universal acclaim,86.0,2536.0,Universal acclaim,"Pixar Animation Studios,Walt Disney Pictures,Walt Disney Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Cinecolor Films,Columbia Pictures of Philippines,Feelgood Entertainment,Forum Hungary,Meloman,NOS Audiovisuais,Walt Disney Studios Motion Pictures Argentina,Walt Disney Studios Motion Pictures Finland,Walt Disney Studios Motion Pictures Germany,Walt Disney Studios Motion Pictures Japan,Walt Disney Studios Motion Pictures Mexico,Walt Disney Studios Motion Pictures Norway,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Sony Pictures Releasing (WDSSPR),Walt Disney Studios Sony Pictures Releasing (WDSSPR),Westec Media Limited,Fathom Events,The Walt Disney Company,Walt Disney Company Russia & CIS,Walt Disney Company Russia & CIS,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Home Box Office (HBO),Moviemax Family,Starz,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Disney Channel,Disney Junior,Disney XD,Freeform,Nelonen,American Broadcasting Company (ABC),RCTI,Rajawali Citra Televisi Indonesia (RCTI),Disney+,Disney+,FX Network,Disney+,Nine Network Australia","Pete Docter,Ronnie Del Carmen","Pete Docter,Ronnie Del Carmen,Meg LeFauve,Josh Cooley,Michael Arndt,Simon Rich,Bill Hader,Amy Poehler","Amy Poehler,Bill Hader,Lewis Black,Mindy Kaling,Phyllis Smith,Richard Kind,Kaitlyn Dias,Diane Lane,Kyle MacLachlan,Paula Poundstone,Bobby Moynihan,Paula Pell,Dave Goelz,Frank Oz,Josh Cooley,Flea,John Ratzenberger,Carlos Alazraqui,Peter Sagal,Rashida Jones"
2000553537,Meet Me in St. Louis,1945-01-01,Passed,"Comedy,Drama,Family,Musical,Romance",Young love and childish fears highlight a year in the life of a turn-of-the-century family.,113,A cast of favorites in the Charming . . . Romantic . . . Tuneful Love Story of the Early 1900s !,94.0,18,Universal acclaim,74.0,23.0,Generally favorable,"Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Metro Goldwyn Mayer,Central Motion Picture Exchange,MGM/CBS Home Video,MGM/UA Home Entertainment,MGM/UA Home Entertainment,MGM Home Entertainment,Chapel Distribution,MGM Home Entertainment,Warner Home Video,Warner Home Video,Warner Home Vídeo,Warner Home Vidéo,Warner Home Video,Living Colour Entertainment,Warner Archive Collection,Artaire Films,HBO Max,CEL-MGM/UA Home Video,France 3,The Criterion Channel",Vincente Minnelli,"Irving Brecher,Fred F. Finklehoffe,Sally Benson,Victor Heerman,William Ludwig,Sarah Y. Mason,Doris Gilver","Judy Garland,Margaret O'Brien,Mary Astor,Lucille Bremer,Leon Ames,Tom Drake,Marjorie Main,Harry Davenport,June Lockhart,Henry H. Daniels Jr.,Joan Carroll,Hugh Marlowe,Robert Sully,Chill Wills,Sidney Barnes,Tom Batten,Judi Blacque,Victor Cox,Donald Curtis,Danny Daniels"
2000500084,Sideways,2004-10-22,R,"Comedy,Drama,Romance","Two old friends set off on a wine-tasting road trip...only to veer dizzily sideways into a wry, comedic exploration of the crazy vicissitudes of love and friendship, the damnable persistence of loneliness and dreams and the enduring war between Pinot and Cabernet.  [Fox Searchlight Pictures]",126,In search of wine. In search of women. In search of themselves.,94.0,42,Universal acclaim,77.0,369.0,Generally favorable,"Fox Searchlight Pictures,Michael London Productions,Sideways Productions Inc.,Fox Searchlight Pictures,Twentieth Century Fox,20th Century Fox Argentina,Bontonfilm,FS Film,Fox-Warner,Gemini Film,Hispano Foxfilms S.A.E.,Twentieth Century Fox,Twentieth Century Fox,Twentieth Century Fox,Twentieth Century Fox,Twentieth Century Fox,Twentieth Century Fox,Twentieth Century Fox,Twentieth Century Fox,Twentieth Century Fox,UGC-Fox Distribution (UFD),20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,Gativideo,Gativideo,Twentieth Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,RTL Entertainment,Film1,20th Century Fox Home Entertainment,Film1,Vrijzinnig Protestantse Radio Omroep (VPRO),Filmconfect Home Entertainment,Custom Film Effects,Flash Film Works",Alexander Payne,"Rex Pickett,Alexander Payne,Jim Taylor","Paul Giamatti,Thomas Haden Church,Virginia Madsen,Sandra Oh,Marylouise Burke,Jessica Hecht,Missy Doty,M.C. Gainey,Alysia Reiner,Shake Tukhmanyan,Shaun Duke,Robert Covarrubias,Patrick Gallagher,Stephanie Faracy,Joe Marinelli,Chris Burroughs,Toni Howard,Khoren Babouchian,Lee Brooks,Peter Dennis"
